ID,Age,Education,Marital_Status,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,Complain,Country,Customer_duration_days
3595,51,3,4,77226.0,0,1,29,631,43,239,128,76,21,2,6,8,12,3,0,0,0,0,0,0,0,SP,3197
5735,23,3,1,90638.0,0,0,29,1156,120,915,94,144,96,1,3,4,10,1,0,0,1,0,0,0,0,SP,3212
5350,23,3,1,90638.0,0,0,29,1156,120,915,94,144,96,1,3,4,10,1,0,0,1,0,0,1,0,SA,3212
4137,65,3,4,70666.0,0,0,29,398,40,367,119,122,30,1,7,4,4,4,0,0,0,0,0,0,0,AUS,3281
6357,54,2,2,59052.0,0,1,29,230,35,75,63,57,31,3,7,1,7,5,0,0,0,0,0,0,0,SA,3300
9316,61,1,4,13084.0,0,0,29,2,0,7,3,7,10,1,1,0,3,6,0,0,0,0,0,0,0,US,3315
3578,64,3,2,49160.0,0,1,29,122,21,43,25,10,15,2,3,1,6,6,0,0,0,0,0,0,0,SP,3328
153,60,3,2,23272.0,0,0,29,19,3,6,4,2,12,1,1,0,3,4,0,0,0,0,0,0,0,SP,3331
10524,50,3,2,49476.0,0,1,29,386,23,95,54,41,196,4,2,11,5,2,0,0,0,0,0,0,0,CA,3450
1518,48,3,4,62694.0,1,1,29,379,6,157,25,91,91,5,9,3,7,7,0,0,0,0,0,0,0,SP,3453
2036,40,4,4,57906.0,0,1,29,243,11,119,10,3,15,3,4,2,8,4,0,0,0,0,0,0,0,IND,3459
9495,31,3,4,71853.0,0,0,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,0,SP,3493
2631,31,3,4,71853.0,0,0,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,0,SP,3493
6312,54,3,4,65031.0,0,1,29,258,107,291,84,37,86,4,10,3,13,7,0,0,0,0,0,0,0,GER,3545
615,53,3,4,30507.0,0,0,29,65,36,74,38,20,110,1,5,1,4,7,0,0,0,0,0,0,0,SP,3551
4406,43,3,4,67419.0,0,1,29,846,84,352,91,56,42,4,9,4,8,5,0,0,0,0,0,0,0,CA,3605
10061,63,3,4,59462.0,0,1,29,724,17,143,0,8,196,2,9,2,12,7,0,0,0,0,0,0,0,US,3616
10619,18,3,1,95529.0,0,0,29,770,29,890,250,27,24,1,7,3,7,3,0,0,1,0,0,1,0,SA,3649
4945,59,3,3,53653.0,0,0,29,815,10,239,28,10,108,2,10,4,12,6,0,0,0,0,0,0,0,SP,3675
1777,32,1,4,25965.0,0,0,29,2,2,11,41,7,11,1,2,0,3,8,0,0,0,0,0,0,0,SP,3736
4023,42,3,4,22979.0,1,0,29,16,17,19,20,21,22,3,3,2,2,8,0,0,0,0,0,1,0,SP,3737
7922,61,4,1,64950.0,0,1,29,819,0,72,12,0,63,2,11,2,10,7,0,1,0,0,0,0,0,SA,3762
10699,29,3,4,44322.0,1,0,30,46,0,40,3,0,3,2,3,0,3,8,0,0,0,0,0,0,0,SA,3089
7516,31,3,4,30096.0,1,0,30,5,3,11,12,5,9,1,2,0,3,6,0,0,0,0,0,0,0,GER,3114
3129,31,3,4,30096.0,1,0,30,5,3,11,12,5,9,1,2,0,3,6,0,0,0,0,0,0,0,SP,3114
5121,37,3,1,56628.0,0,1,30,479,5,82,7,17,171,2,7,6,5,5,1,0,0,0,0,0,0,CA,3176
2186,37,2,4,82326.0,0,0,30,938,142,754,159,81,183,1,5,10,6,2,0,1,1,1,0,1,0,SP,3187
10548,19,3,1,71163.0,0,0,30,283,17,372,138,106,44,1,3,8,12,1,0,0,0,0,0,0,0,GER,3188
6384,36,3,2,71022.0,0,1,30,909,12,278,0,12,242,3,5,2,11,8,1,0,0,0,0,0,0,US,3214
2625,59,2,1,42607.0,0,1,30,156,29,56,30,32,47,2,3,2,7,3,0,0,0,0,0,0,0,SA,3300
1676,38,3,4,43057.0,0,1,30,213,2,44,0,2,5,4,4,2,5,5,0,0,0,0,0,0,0,SP,3318
5534,38,3,4,47808.0,0,1,30,123,1,26,2,0,72,2,3,2,3,7,1,0,0,0,0,0,0,SP,3328
6859,26,3,1,29236.0,1,0,30,37,4,24,16,9,9,2,4,0,3,9,0,0,0,0,0,0,0,SP,3340
271,44,3,3,40590.0,1,1,30,154,0,50,6,11,37,5,3,4,3,6,1,0,0,0,0,0,0,CA,3346
7699,44,3,3,40590.0,1,1,30,154,0,50,6,11,37,5,3,4,3,6,1,0,0,0,0,0,0,CA,3346
7832,54,3,4,77520.0,0,1,30,940,44,396,0,88,58,1,8,7,7,4,1,0,1,1,0,1,0,SP,3381
938,32,3,4,40211.0,1,1,30,51,1,7,2,1,25,2,2,1,2,8,1,0,0,0,0,0,0,SP,3410
7873,40,4,4,63516.0,1,1,30,141,11,114,15,14,5,4,4,1,7,5,0,0,0,0,0,0,0,CA,3434
9967,39,3,2,53034.0,1,1,30,160,15,196,15,11,50,8,6,1,7,8,0,0,0,0,0,0,0,US,3471
1087,38,3,4,22669.0,1,0,30,16,14,36,37,22,48,3,4,1,2,9,0,0,0,0,0,1,0,SP,3479
8314,31,3,4,79908.0,0,0,30,557,129,761,29,185,111,1,5,6,7,2,0,0,1,0,0,0,0,SP,3526
3762,27,4,1,69867.0,0,0,30,196,0,512,33,130,54,1,3,5,8,1,0,0,0,1,0,1,0,SA,3529
10383,47,3,2,70287.0,0,0,30,295,35,482,121,120,40,1,5,5,10,3,0,0,0,0,0,1,0,AUS,3529
6798,47,3,1,37070.0,1,1,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,1,0,SA,3542
4168,47,3,1,37070.0,1,1,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,1,0,SP,3542
6690,47,3,4,38179.0,1,1,30,38,4,22,4,2,20,4,3,1,3,7,0,0,0,0,0,0,0,SA,3548
10602,30,3,4,39922.0,1,0,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,0,IND,3576
3220,30,3,4,39922.0,1,0,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,0,GER,3576
5424,30,3,4,39922.0,1,0,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,0,SA,3576
7488,50,3,1,64191.0,0,1,30,420,15,186,151,38,15,3,5,3,13,3,0,0,0,0,0,0,0,SP,3599
5289,37,2,1,41658.0,1,1,30,8,4,12,15,4,29,2,1,1,2,4,0,0,0,0,0,0,0,AUS,3673
347,36,3,2,40780.0,0,1,30,229,27,71,13,3,34,4,7,1,5,9,0,0,0,0,0,0,0,CA,3735
5236,33,3,4,77568.0,0,1,30,1230,0,396,232,178,158,1,10,2,8,5,0,1,1,1,0,0,0,SP,3749
9478,27,3,1,66503.0,1,0,30,91,64,128,65,3,50,2,4,3,6,3,0,0,0,0,0,0,0,SP,3760
477,28,3,4,83512.0,0,0,31,1060,61,835,80,20,101,1,4,7,10,1,1,0,1,1,1,1,0,SP,3088
7411,50,4,4,31686.0,1,1,31,11,0,5,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,SA,3100
3107,38,3,4,71322.0,0,1,31,121,24,124,24,15,42,1,4,1,7,2,0,0,0,0,0,0,0,AUS,3134
7437,26,3,1,27938.0,1,0,31,13,0,8,2,1,5,1,1,0,4,3,0,0,0,0,0,0,0,AUS,3138
255,63,3,2,22263.0,1,1,31,17,0,2,0,0,2,2,1,0,3,6,0,0,0,0,0,0,1,SP,3167
3790,58,3,4,34633.0,2,1,31,8,1,5,0,0,1,1,1,0,2,6,0,0,0,0,0,0,0,SA,3233
749,32,3,4,42162.0,1,0,31,46,7,59,2,4,27,2,3,1,3,6,1,0,0,0,0,1,0,SP,3298
1503,37,4,4,162397.0,1,1,31,85,1,16,2,1,2,0,0,0,1,1,0,0,0,0,0,0,0,SP,3467
8650,35,3,3,54162.0,1,1,31,5,6,10,6,5,10,1,1,0,3,4,0,0,0,0,0,0,0,SP,3544
607,58,2,2,41769.0,0,1,31,302,29,131,32,0,27,6,8,1,7,8,0,0,0,0,0,0,0,IND,3577
1008,31,4,4,44953.0,0,0,31,728,17,133,11,8,124,1,7,3,13,6,1,0,0,0,0,0,0,GER,3631
9396,34,4,4,37717.0,1,0,31,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,0,SA,3659
933,34,4,4,37717.0,1,0,31,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,0,SP,3659
5710,42,3,4,40548.0,0,1,31,110,0,5,2,0,3,2,2,1,4,5,0,1,0,0,0,0,0,AUS,3703
2882,37,2,2,67893.0,0,1,31,711,28,142,49,18,47,2,3,2,9,8,0,0,0,0,0,0,0,SA,3712
2379,59,3,1,69267.0,0,0,31,778,44,499,95,73,146,2,3,4,5,7,0,0,0,0,0,1,0,SA,3721
5342,36,1,2,9548.0,1,0,31,0,1,3,10,6,9,2,1,0,3,8,0,0,0,0,0,0,0,CA,3766
3262,54,3,1,68281.0,0,0,31,995,112,417,42,48,41,1,2,9,13,5,0,0,0,0,0,1,0,SP,3767
5832,54,2,4,92556.0,0,0,32,493,183,352,184,23,28,0,3,5,13,0,0,0,0,0,0,0,0,SP,3146
5025,34,3,1,48526.0,1,0,32,23,17,23,43,20,9,1,2,1,4,3,0,0,0,0,0,0,0,SP,3263
569,22,3,1,90273.0,0,0,32,704,129,853,120,74,111,1,5,6,7,2,0,1,1,1,0,1,0,SP,3273
3102,32,2,4,19414.0,1,0,32,2,3,12,3,5,7,1,1,0,3,8,0,0,0,0,0,0,0,CA,3332
9449,55,4,1,79761.0,0,1,32,415,5,124,15,35,11,1,5,2,11,3,0,0,0,0,0,0,0,SA,3344
8104,62,4,4,53312.0,0,0,32,241,0,12,0,0,25,1,5,1,5,7,0,0,0,0,0,0,0,SP,3400
75,31,2,4,41039.0,0,0,32,34,11,137,179,61,45,1,8,1,5,8,0,0,0,0,0,0,0,US,3415
6421,52,3,4,88347.0,0,0,32,1050,178,555,77,138,118,1,4,7,9,1,0,0,0,1,0,0,0,SP,3437
3037,30,4,4,50150.0,0,0,32,135,46,92,65,61,11,2,5,2,7,5,0,0,0,0,0,0,0,CA,3450
4698,30,4,4,50150.0,0,0,32,135,46,92,65,61,11,2,5,2,7,5,0,0,0,0,0,0,0,SP,3450
948,42,3,1,10245.0,1,0,32,4,7,7,6,4,13,3,1,2,2,5,0,0,0,0,0,0,0,SP,3486
6177,28,4,4,33454.0,1,0,32,76,10,56,3,1,23,2,4,0,4,8,0,0,0,0,0,0,0,US,3493
3517,61,3,1,40887.0,1,1,32,50,4,44,10,10,43,3,3,1,3,9,0,0,0,0,0,1,0,SP,3495
3491,38,3,4,55914.0,0,1,32,384,60,364,119,101,232,4,11,6,8,7,0,0,0,0,0,0,0,US,3502
7610,30,3,4,37292.0,1,0,32,275,0,86,10,23,66,5,6,3,5,8,0,0,0,0,0,0,0,SP,3513
4377,42,3,4,52914.0,0,1,32,254,10,44,30,10,227,2,7,3,3,7,1,0,0,0,0,0,0,CA,3614
9850,40,2,4,24884.0,1,0,32,3,6,7,0,0,3,1,0,0,3,7,0,0,0,0,0,0,0,SP,3653
5544,42,3,1,67384.0,0,1,32,957,40,175,158,53,107,2,7,8,5,5,0,1,0,0,0,0,0,SP,3672
6497,52,3,4,51651.0,0,1,32,293,6,23,13,6,92,4,6,2,5,8,0,0,0,0,0,0,0,AUS,3675
4543,32,3,4,82497.0,0,0,32,777,129,573,216,21,203,1,2,7,9,4,0,0,1,0,0,0,0,SA,3682
5117,49,2,4,32632.0,0,0,32,63,151,137,153,19,53,2,4,4,8,5,0,0,0,0,0,0,0,SP,3772
1448,51,3,4,33562.0,1,2,33,21,12,12,0,3,3,3,2,0,4,4,0,0,0,0,0,0,0,IND,3080
6887,47,3,1,79146.0,1,1,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,0,GER,3142
7500,47,3,1,79146.0,1,1,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,0,SP,3142
2724,33,3,1,36143.0,1,0,33,12,0,1,0,0,6,1,0,1,2,3,0,0,0,0,0,0,0,SP,3167
2256,41,3,4,27159.0,1,1,33,17,0,3,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,SP,3168
1100,54,3,4,41275.0,1,2,33,24,4,22,0,2,9,4,3,1,3,5,0,0,0,0,0,0,0,CA,3173
7725,49,2,4,76800.0,0,0,33,173,26,255,35,71,81,1,4,4,7,1,0,0,0,0,0,0,0,IND,3189
2612,26,3,4,75794.0,0,0,33,754,160,625,63,32,48,1,7,5,12,3,0,0,0,1,0,0,0,SA,3263
113,62,3,4,30833.0,1,1,33,11,0,7,3,1,6,2,1,0,3,5,0,0,0,0,0,0,0,SP,3424
2868,64,4,1,26518.0,1,1,33,20,1,28,3,3,2,3,2,0,3,8,0,0,0,0,0,1,0,US,3523
4216,32,3,1,91065.0,0,0,33,822,114,108,179,137,114,1,7,9,9,3,0,0,1,1,0,1,0,SP,3568
199,51,3,1,45183.0,0,0,33,219,3,60,12,9,12,1,4,1,7,7,0,1,0,0,0,0,0,CA,3601
359,63,3,4,48070.0,0,1,33,373,14,83,6,9,19,3,8,2,6,7,0,0,0,0,0,0,1,SP,3608
8842,41,3,3,30372.0,1,1,33,15,0,12,7,3,7,3,2,0,3,7,0,0,0,0,0,0,0,SP,3627
2154,41,3,3,30372.0,1,1,33,15,0,12,7,3,7,3,2,0,3,7,0,0,0,0,0,0,0,SP,3627
6050,37,2,4,57036.0,0,1,33,1171,43,219,19,14,47,4,6,3,13,9,1,0,0,0,0,0,0,IND,3641
9204,42,3,3,66731.0,0,1,33,371,159,194,58,106,141,4,4,3,6,3,0,0,0,0,0,0,0,SP,3731
4472,44,4,2,35682.0,1,0,34,23,0,8,6,2,18,1,1,1,3,2,0,0,0,0,0,0,0,AUS,3078
6864,25,3,2,10979.0,0,0,34,8,4,10,2,2,4,2,3,0,3,5,0,0,0,0,0,0,0,AUS,3114
10617,25,3,2,10979.0,0,0,34,8,4,10,2,2,4,2,3,0,3,5,0,0,0,0,0,0,0,SP,3114
3924,49,4,2,57912.0,0,1,34,801,0,80,0,0,35,5,8,3,12,5,0,1,0,0,0,0,0,SA,3180
5654,42,3,4,36026.0,2,1,34,20,4,10,6,4,17,2,2,0,3,6,0,0,0,0,0,0,0,AUS,3181
9216,43,3,4,35788.0,1,1,34,23,2,11,3,1,4,2,2,0,3,6,0,0,0,0,0,0,0,CA,3233
8086,54,3,4,42243.0,1,1,34,48,0,2,0,0,5,2,2,0,3,7,0,0,0,0,0,0,0,SA,3276
9097,57,3,2,46086.0,0,1,34,244,8,32,7,2,50,4,3,1,8,4,0,0,0,0,0,0,0,SP,3314
7631,35,3,4,61346.0,1,0,34,562,58,168,43,16,142,1,5,7,10,3,0,0,0,0,0,0,0,IND,3342
7275,42,3,1,33316.0,1,1,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,0,US,3344
8334,42,3,1,33316.0,1,1,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,0,SP,3344
1987,26,1,1,21063.0,1,0,34,1,10,11,19,3,15,2,2,0,3,6,0,0,0,0,0,0,0,SP,3353
2281,43,3,1,33697.0,1,0,34,4,3,7,0,3,11,1,1,0,2,7,1,0,0,0,0,0,0,GER,3363
7034,35,2,4,25804.0,1,0,34,8,7,9,13,6,12,2,2,0,3,8,0,0,0,0,0,0,0,CA,3377
2797,36,3,4,72117.0,0,1,34,707,20,171,65,60,50,1,9,7,9,5,0,0,0,0,0,0,0,SP,3389
3934,47,3,4,61286.0,0,1,34,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,0,IND,3407
2493,47,3,4,61286.0,0,1,34,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,0,GER,3407
3759,55,3,4,65196.0,0,2,34,743,19,181,12,0,200,2,7,6,11,5,1,0,0,0,0,0,0,SP,3415
965,41,3,2,55635.0,0,1,34,235,65,164,50,49,27,4,7,3,7,6,0,0,0,0,0,0,0,US,3669
7378,31,3,4,42021.0,1,0,34,393,5,136,7,5,27,5,10,1,6,9,1,0,0,0,0,0,0,SP,3743
1859,40,3,4,75251.0,0,0,34,721,111,925,97,18,18,1,7,6,5,5,0,0,0,0,0,1,0,GER,3747
6263,44,3,4,35322.0,1,2,34,28,9,37,12,7,13,3,2,0,4,8,0,0,0,0,0,0,0,SP,3752
2072,43,4,4,53374.0,0,1,34,896,10,101,13,10,34,6,4,2,9,9,1,0,0,0,0,1,0,CA,3758
8908,55,3,4,87195.0,0,0,35,217,76,690,50,26,38,1,3,11,5,1,0,0,0,0,0,1,0,CA,3128
738,33,2,1,42395.0,1,1,35,48,13,57,24,15,25,4,3,1,4,7,0,0,0,0,0,0,0,IND,3162
10129,48,3,4,82427.0,0,0,35,482,147,509,104,107,107,1,3,5,12,1,0,0,1,0,0,0,0,SP,3185
807,45,3,4,44602.0,1,1,35,167,2,89,0,0,34,6,6,1,4,8,0,0,0,0,0,0,0,IND,3210
3334,63,3,4,94642.0,0,0,35,879,143,797,106,143,143,0,5,7,9,1,0,0,1,1,0,0,0,SP,3213
5423,30,3,4,28359.0,1,0,35,6,0,5,2,1,2,1,1,0,2,7,0,0,0,0,0,0,0,SA,3321
4426,38,3,1,55801.0,1,1,35,367,4,51,6,4,95,6,7,2,6,7,0,0,0,1,0,0,0,US,3356
10489,40,3,4,92955.0,0,0,35,693,21,925,31,24,84,1,6,7,9,2,0,0,1,1,0,1,0,SA,3390
2570,45,3,4,56534.0,0,1,35,691,7,61,10,0,46,4,10,4,7,8,0,1,0,0,1,1,0,SP,3417
3834,51,3,1,69627.0,0,1,35,231,161,215,171,30,53,2,8,2,11,5,0,0,0,0,0,0,0,US,3545
590,42,3,2,78579.0,0,0,35,816,66,549,216,66,99,1,5,6,4,3,0,0,0,0,0,1,0,SP,3630
4791,32,3,4,44964.0,1,1,35,19,1,17,2,0,2,1,1,0,3,8,0,0,0,0,0,0,0,AUS,3636
5304,38,4,1,30899.0,1,0,35,24,0,8,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,SA,3700
2426,48,4,2,78825.0,0,0,35,483,74,114,169,37,18,1,5,10,13,3,0,0,0,0,0,1,0,SP,3729
35,25,3,4,25545.0,1,0,35,32,1,64,16,12,85,3,2,2,3,6,0,0,0,0,0,1,0,SP,3735
8041,41,4,3,47111.0,0,1,35,595,71,153,120,112,41,6,3,2,10,9,0,0,0,0,0,0,0,SA,3735
3584,57,4,1,49667.0,0,0,35,1181,26,120,17,13,39,2,5,10,5,8,1,0,0,0,0,1,0,CA,3754
7718,67,3,4,66000.0,0,0,36,244,51,270,101,0,45,1,1,3,5,1,0,0,0,0,0,0,0,SP,3146
8605,50,4,4,46910.0,1,1,36,48,0,14,0,0,6,2,2,0,3,6,0,0,0,0,0,0,0,SP,3174
1646,42,1,4,25224.0,1,0,36,4,9,12,11,2,8,2,1,1,3,3,0,0,0,0,0,0,0,CA,3181
9206,46,3,4,77382.0,0,1,36,491,48,231,112,105,134,2,5,7,12,1,0,0,1,0,0,0,0,SP,3249
10757,46,4,2,28420.0,1,0,36,4,2,5,2,0,0,1,1,0,2,6,0,0,0,0,0,0,0,SP,3263
6885,36,3,2,32952.0,1,0,36,38,0,12,3,1,1,1,2,0,3,7,0,0,0,0,0,0,0,CA,3286
907,38,3,4,46149.0,0,1,36,254,6,71,4,0,27,5,5,1,7,5,0,0,0,0,0,0,0,SP,3288
3867,66,4,4,73059.0,0,1,36,410,112,420,0,82,71,1,9,3,13,4,0,0,0,0,0,0,0,SP,3378
3859,66,4,4,73059.0,0,1,36,410,112,420,0,82,71,1,9,3,13,4,0,0,0,0,0,0,0,SA,3378
3265,54,3,4,35701.0,0,0,36,21,1,9,7,3,5,1,1,0,3,6,0,0,0,0,0,0,0,SP,3543
4418,30,3,1,89616.0,0,0,36,671,47,655,145,111,15,1,7,5,12,2,0,0,0,0,0,1,0,CA,3565
4611,43,3,4,105471.0,0,0,36,1009,181,104,202,21,207,0,9,8,13,3,0,0,1,1,0,1,0,SP,3600
4530,64,3,3,78427.0,0,0,36,972,19,595,180,26,138,3,3,7,10,3,0,0,0,1,0,1,0,GER,3689
7736,26,3,4,22518.0,1,0,36,11,7,12,2,2,27,2,2,1,2,5,1,0,0,0,0,1,0,SP,3691
9949,36,3,4,59809.0,0,2,36,598,16,141,32,41,49,3,3,3,6,8,0,0,0,0,0,0,0,CA,3695
942,30,3,1,39660.0,1,0,36,139,13,78,20,13,36,3,7,1,3,9,0,0,0,0,0,1,0,SP,3766
6181,62,2,4,52203.0,0,0,36,488,21,238,56,108,28,1,8,7,11,6,0,0,0,0,0,0,0,US,3774
7660,41,4,1,35860.0,1,1,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,1,0,CA,3117
2055,41,4,2,35860.0,1,1,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,0,SP,3117
5107,41,4,2,35860.0,1,1,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,0,SP,3117
1626,41,4,2,35860.0,1,1,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,1,0,SA,3117
6428,64,4,3,76842.0,0,0,37,605,10,345,84,54,32,1,1,8,7,0,0,0,0,0,0,0,0,SP,3133
9617,63,3,1,15033.0,0,0,37,0,4,5,6,0,4,1,1,0,3,3,0,0,0,0,0,0,0,SA,3150
4339,43,4,4,67353.0,0,1,37,702,17,151,0,8,35,5,5,6,12,2,0,0,0,0,0,0,0,AUS,3256
7235,38,2,4,17003.0,1,0,37,2,5,12,4,8,7,3,2,0,4,5,0,0,0,0,0,0,0,GER,3278
8527,48,3,4,65735.0,1,1,37,239,7,119,4,15,11,5,6,2,6,7,0,0,0,0,0,0,0,SP,3280
1968,42,3,3,45684.0,1,0,37,5,1,5,10,0,7,1,1,0,2,7,0,0,0,0,0,0,0,SA,3285
9862,44,3,4,21918.0,1,0,37,1,6,7,11,5,3,2,2,0,3,6,0,0,0,0,0,0,0,CA,3303
11075,35,3,4,51267.0,1,1,37,183,2,64,7,2,12,4,3,3,5,4,0,0,0,0,0,0,0,CA,3319
6658,41,3,4,59868.0,0,1,37,771,51,154,54,10,154,7,11,2,12,6,0,0,0,0,0,0,0,SP,3418
4552,22,3,4,51373.0,0,0,37,83,2,101,64,26,117,1,3,5,3,4,0,0,0,0,0,0,0,SP,3448
10377,55,3,4,46692.0,0,1,37,170,6,97,24,12,88,3,6,1,5,6,0,0,0,0,0,0,0,SP,3464
5336,42,3,4,157733.0,1,0,37,39,1,9,2,0,8,0,1,0,1,1,0,0,0,0,0,0,0,SP,3466
10350,63,4,4,54432.0,2,1,37,33,0,5,0,0,0,1,1,0,3,4,0,0,0,0,0,0,0,SP,3492
11071,29,3,1,79607.0,0,0,37,450,133,951,173,0,216,1,3,6,6,1,0,0,0,0,0,1,0,CA,3510
11100,41,3,2,51813.0,1,1,37,51,2,7,0,1,2,2,2,0,3,7,0,0,0,0,0,0,0,CA,3520
6516,24,1,4,17487.0,1,0,37,0,0,1,7,4,6,1,1,0,2,7,0,0,0,0,0,0,0,AUS,3544
1734,45,4,4,40706.0,2,1,37,59,0,11,4,2,5,4,3,0,4,7,0,0,0,0,0,0,0,SA,3604
2131,53,4,2,62859.0,0,1,37,1063,89,102,16,12,25,4,9,4,6,6,0,0,0,0,0,0,0,SP,3622
6439,54,3,4,61074.0,0,1,37,789,0,133,0,28,152,7,11,5,8,7,0,0,0,0,0,0,0,SA,3757
10591,43,3,3,43638.0,0,1,37,63,10,83,7,19,19,2,4,1,4,7,0,0,0,0,0,0,0,SP,3768
9797,58,3,4,58116.0,0,1,38,228,19,130,4,11,51,2,3,3,8,2,0,0,0,0,0,0,0,SP,3153
9336,45,4,3,62187.0,0,1,38,512,0,83,0,0,41,3,6,2,10,4,0,0,0,0,0,0,0,SP,3175
2174,60,3,1,46344.0,1,1,38,11,1,6,2,1,6,2,1,1,2,5,0,0,0,0,0,0,0,US,3189
3197,33,3,4,77353.0,0,1,38,275,59,107,69,101,59,2,6,4,8,4,0,0,0,0,0,0,0,SP,3271
9185,47,4,1,69759.0,0,0,38,452,20,514,13,30,0,3,4,6,5,3,0,0,0,0,0,1,0,SP,3320
905,27,3,2,21846.0,1,0,38,7,17,18,6,10,26,4,4,0,3,8,0,0,0,0,0,0,0,SA,3326
10858,38,3,4,76532.0,1,1,38,355,30,177,90,138,30,4,9,5,7,5,0,0,0,0,0,0,0,SP,3369
8925,48,3,4,70053.0,0,1,38,512,53,98,81,179,89,3,8,5,10,5,0,0,0,0,0,0,0,SP,3437
2499,55,2,1,75342.0,0,1,38,204,97,97,21,118,26,1,5,2,10,4,0,0,0,0,0,0,0,SP,3495
1109,31,3,4,27590.0,1,0,38,6,0,5,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,SP,3508
326,40,3,4,51148.0,1,1,38,235,6,45,8,9,12,4,5,1,6,6,0,0,0,0,0,0,0,IND,3572
10967,50,3,2,33378.0,1,1,38,33,6,40,3,7,10,3,2,0,4,7,0,0,0,0,0,0,0,SA,3584
5370,40,4,4,32644.0,1,0,38,239,3,141,0,7,23,4,7,1,6,8,1,0,0,0,0,0,0,SP,3605
2098,44,4,4,33581.0,2,0,38,11,0,5,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,SP,3613
1773,34,2,4,12393.0,0,0,38,5,6,15,11,7,13,1,2,0,3,9,0,0,0,0,0,0,0,SA,3648
5036,28,4,1,42710.0,1,0,38,252,3,42,4,3,102,2,4,5,3,6,0,0,0,0,0,0,0,SP,3654
4856,55,2,4,82347.0,0,0,38,556,54,845,202,133,63,1,7,7,10,3,1,0,0,1,0,0,0,IND,3676
8722,55,2,4,82347.0,0,0,38,556,54,845,202,133,63,1,7,7,10,3,1,0,0,1,0,1,0,CA,3676
2156,57,4,4,22554.0,1,1,38,27,0,10,0,0,4,4,2,0,4,5,0,0,0,0,0,0,0,SP,3679
2569,25,3,4,17323.0,0,0,38,3,14,17,6,1,5,1,1,0,3,8,0,0,0,0,0,0,0,US,3703
10151,52,3,2,62204.0,0,2,38,317,46,247,151,46,139,1,4,5,12,3,0,0,0,0,0,0,0,SP,3731
10473,56,4,3,78028.0,0,1,38,158,19,288,25,0,38,1,6,4,9,7,0,1,1,0,0,1,0,SP,3733
7079,50,3,2,63887.0,0,1,38,897,23,207,15,11,92,5,9,6,12,6,0,0,0,0,0,0,0,SA,3735
6875,47,4,4,32727.0,0,0,38,167,13,180,86,13,70,2,7,3,5,8,0,0,0,0,0,0,0,CA,3746
6728,27,3,4,29103.0,1,0,38,16,0,17,6,3,6,2,1,0,3,9,0,0,0,0,0,0,0,SP,3747
2471,49,3,4,61482.0,0,0,39,48,58,68,16,66,43,1,3,2,6,2,0,0,0,0,0,0,0,SA,3078
49,44,3,1,20587.0,1,0,39,2,3,6,4,1,9,1,1,1,2,7,0,0,0,0,0,0,0,CA,3125
4973,44,3,1,20587.0,1,0,39,2,3,6,4,1,9,1,1,1,2,7,0,0,0,0,0,0,0,CA,3125
6387,38,4,4,52190.0,1,1,39,42,0,17,0,0,18,3,2,1,3,5,1,0,0,0,0,0,0,SA,3128
5866,40,3,4,48186.0,1,0,39,97,3,66,12,7,34,3,4,1,4,7,0,0,0,0,0,0,0,SP,3177
8523,45,3,4,19329.0,1,0,39,24,1,16,12,2,5,3,4,0,3,8,0,0,0,0,0,0,0,CA,3273
